lng,lat
-0.013303,51.575028,0
-0.016654,51.604131,0
0.009663,51.617982,0
-0.019156,51.583131,0
-0.010956,51.562669,0
0.016469,51.572722,0
-0.030010,51.589159,0
-0.004255,51.550955,0
0.000844,51.565256,0
-0.008209,51.585913,0
-0.030450,51.588986,0
-0.016603,51.601972,0
-0.015929,51.600881,0
-0.008730,51.600400,0
-0.017650,51.617727,0
-0.018053,51.611798,0
-0.020946,51.571830,0
-0.016980,51.590018,0
-0.004005,51.579727,0
-0.008621,51.589697,0
-0.008079,51.631773,0
-0.002563,51.586267,0
-0.041389,51.596453,0
-0.016490,51.601251,0
-0.016923,51.601258,0
-0.025635,51.570201,0
-0.023292,51.570971,0
-0.020946,51.571830,0
-0.021587,51.603585,0
0.004808,51.553678,0
-0.034924,51.595716,0
0.007169,51.626927,0
-0.027997,51.582290,0
-0.027641,51.617175,0
-0.002976,51.580159,0
-0.008041,51.586450,0
-0.019519,51.584756,0
-0.020962,51.574798,0
-0.010021,51.560944,0
-0.000923,51.584170,0
-0.007096,51.558557,0
-0.017409,51.590115,0
0.013585,51.572772,0
-0.033756,51.585984,0
-0.037816,51.565459,0
-0.011705,51.641366,0
-0.008115,51.617745,0
-0.008557,51.571351,0
-0.012345,51.600281,0
-0.014834,51.616060,0
0.015102,51.554850,0
-0.022837,51.568175,0
-0.017961,51.600646,0
-0.029969,51.576748,0
0.046809,51.589553,0
0.020022,51.607282,0
0.023656,51.594810,0
0.114506,51.564432,0
0.085270,51.594001,0
0.084424,51.600761,0
0.026487,51.577316,0
0.045038,51.575825,0
0.085266,51.593911,0
0.054977,51.585003,0
0.080173,51.583570,0
0.063447,51.561654,0
0.071427,51.556297,0
0.016785,51.573346,0
0.035053,51.591376,0
0.067484,51.552050,0
0.022164,51.577480,0
0.025463,51.593250,0
0.137909,51.601957,0
0.070814,51.555499,0
0.094549,51.604267,0
0.118793,51.582160,0
0.103830,51.580091,0
0.075131,51.590134,0
0.030505,51.589746,0
0.035371,51.604949,0
0.107073,51.581562,0
0.086389,51.561698,0
0.062023,51.593962,0
0.066406,51.556925,0
0.017602,51.604806,0
0.104275,51.580353,0
0.109182,51.571002,0
0.111394,51.568894,0
0.012581,51.599047,0
0.044000,51.575213,0
0.093808,51.575594,0
0.023005,51.580163,0
0.080298,51.598945,0
0.061805,51.579578,0
0.084721,51.597788,0
0.042561,51.584950,0
0.110114,51.563072,0
0.053095,51.578472,0
0.061309,51.575000,0
0.070116,51.559198,0
0.089960,51.570357,0
0.075832,51.561165,0
0.031967,51.590170,0
0.065513,51.556312,0
0.022305,51.593664,0
0.071151,51.556572,0
0.018156,51.571704,0
0.039354,51.597146,0
0.114731,51.563079,0
0.076191,51.559540,0
0.059117,51.568025,0
0.044569,51.575023,0
0.080663,51.587968,0
0.015011,51.572387,0
0.119060,51.563090,0
0.084078,51.564796,0
0.036043,51.594146,0
0.123930,51.611833,0
0.041091,51.606918,0
0.041482,51.580203,0
0.073821,51.551849,0
0.014146,51.595243,0
0.060080,51.576551,0
0.092521,51.550707,0
0.072164,51.556644,0
0.048845,51.589877,0
0.083405,51.578477,0
0.020935,51.572555,0
0.019782,51.572575,0
0.012972,51.594814,0
0.104993,51.570898,0
0.112406,51.606286,0
0.115917,51.582392,0
0.021291,51.596829,0
0.083638,51.555182,0
0.083473,51.589447,0
0.061863,51.558534,0
0.031618,51.562929,0
0.024705,51.566465,0
0.107589,51.552146,0
0.036271,51.592793,0
0.076300,51.568261,0
0.027137,51.608149,0
0.050105,51.576186,0
0.108045,51.608792,0
0.081290,51.560619,0
0.110983,51.563146,0
0.027571,51.591955,0
0.062638,51.591613,0
0.083422,51.572542,0
0.089313,51.556250,0
0.068973,51.591232,0
0.102853,51.565181,0
0.070247,51.562073,0
0.109254,51.609939,0
0.081915,51.590104,0
0.066910,51.555298,0
0.062346,51.591529,0
0.072168,51.556734,0
0.078951,51.594743,0
0.061309,51.575000,0
0.053552,51.579003,0
0.063067,51.591516,0
0.024964,51.614481,0
0.067812,51.562476,0
0.110429,51.566753,0
0.094400,51.563353,0
0.048218,51.604815,0
0.055523,51.571505,0
0.075152,51.549397,0
0.019766,51.572216,0
0.082610,51.573725,0
0.067752,51.577045,0
0.069808,51.587351,0
0.100190,51.576289,0
0.073177,51.604287,0
0.070907,51.557565,0
0.110156,51.563970,0
0.117359,51.582366,0
0.117499,51.582273,0
0.025747,51.596393,0
0.065793,51.556127,0
0.036880,51.593502,0
0.077501,51.559787,0
0.110457,51.607849,0
0.120257,51.607403,0
0.063540,51.557336,0
0.038440,51.576749,0
0.076594,51.546224,0
0.071398,51.555668,0
0.083884,51.566868,0
0.083638,51.555182,0
0.024886,51.564034,0
0.063771,51.562457,0
0.106663,51.607018,0
0.083755,51.573525,0
0.121748,51.605308,0
0.062911,51.597634,0
0.116750,51.563042,0
0.035796,51.611236,0
0.116457,51.615745,0
0.096086,51.546687,0
0.042306,51.576052,0
0.031482,51.595484,0
0.019284,51.593896,0
0.097027,51.604763,0
0.041725,51.575972,0
0.020509,51.598731,0
0.098050,51.564277,0
0.117503,51.582363,0
0.072898,51.553753,0
0.067684,51.562838,0
0.083209,51.564722,0
0.070002,51.575747,0
0.121058,51.568810,0
0.138054,51.601954,0
0.063834,51.576575,0
0.079082,51.559669,0
0.118883,51.580989,0
0.019839,51.599912,0
0.109227,51.559491,0
0.022186,51.610482,0
0.016938,51.573523,0
0.044004,51.575303,0
0.069161,51.557237,0
0.072074,51.554667,0
0.083741,51.592140,0
0.083545,51.575237,0
0.065505,51.556132,0
0.127906,51.570214,0
0.069808,51.587351,0
0.071802,51.555032,0
0.066769,51.555390,0
0.071139,51.556302,0
0.108822,51.566332,0
0.036187,51.594144,0
0.025604,51.593158,0
0.022457,51.577565,0
0.120231,51.582044,0
0.037614,51.593759,0
0.118793,51.582160,0
0.096142,51.563592,0
0.058260,51.580989,0
0.117647,51.588565,0
0.028261,51.575037,0
0.097304,51.563751,0
0.068220,51.561929,0
0.077258,51.544953,0
0.095625,51.571155,0
0.122100,51.612855,0
0.020034,51.607552,0
0.073158,51.575331,0
0.087200,51.566809,0
0.089445,51.574862,0
0.083895,51.573432,0
0.060224,51.576548,0
0.064800,51.572421,0
0.018288,51.558392,0
0.102124,51.565014,0
0.108826,51.566422,0
0.053410,51.591865,0
0.023427,51.596163,0
0.022197,51.594475,0
0.083471,51.573620,0
0.024890,51.564124,0
0.116922,51.582284,0
0.021968,51.595828,0
0.046081,51.605482,0
0.094190,51.565066,0
0.067719,51.576326,0
0.022197,51.594475,0
0.043007,51.575590,0
0.047368,51.573086,0
0.067059,51.561770,0
0.019368,51.576269,0
0.074161,51.581518,0
0.045478,51.575997,0
0.067740,51.557711,0
0.104307,51.565424,0
0.078637,51.562555,0
0.084531,51.558943,0
0.079222,51.559577,0
0.050973,51.573023,0
0.083611,51.573527,0
0.116542,51.567902,0
0.114077,51.601849,0
0.109290,51.607601,0
0.022402,51.592584,0
0.098205,51.558249,0
0.101246,51.564760,0
0.138054,51.601954,0
0.129801,51.570630,0
0.054121,51.594820,0
0.047065,51.575969,0
0.083751,51.573435,0
0.022305,51.593664,0
0.083638,51.555182,0
0.045046,51.576004,0
0.116930,51.582463,0
0.041478,51.580113,0
0.066114,51.556841,0
0.100400,51.558930,0
0.075156,51.549487,0
0.112713,51.563115,0
0.026878,51.586122,0
0.068242,51.578296,0
0.092073,51.562945,0
0.080790,51.565484,0
0.079078,51.559579,0
0.065912,51.565117,0
0.073965,51.551846,0
0.034608,51.591114,0
0.043126,51.600768,0
0.094245,51.575676,0
0.027487,51.586830,0
0.018752,51.559104,0
0.086577,51.594158,0
0.097263,51.609884,0
0.102336,51.557096,0
0.039719,51.582752,0
0.024882,51.563944,0
0.012581,51.599047,0
0.049270,51.589689,0
0.028325,51.592661,0
0.071946,51.555029,0
0.066172,51.564483,0
0.107907,51.555917,0
0.029459,51.576005,0
0.066108,51.575815,0
0.080106,51.569453,0
0.110429,51.566753,0
0.122410,51.576159,0
0.058455,51.591687,0
0.067142,51.576337,0
0.054191,51.605970,0
0.050919,51.578240,0
0.065150,51.564232,0
0.066774,51.555480,0
0.084660,51.593293,0
0.083607,51.573437,0
0.042814,51.558418,0
0.074013,51.581431,0
0.052268,51.576148,0
0.093222,51.559687,0
0.066710,51.576344,0
0.015168,51.595496,0
0.022061,51.594658,0
0.095275,51.604344,0
0.033162,51.597523,0
0.080655,51.587788,0
0.093716,51.557880,0
0.069927,51.558212,0
0.119311,51.568482,0
0.066565,51.576347,0
0.025665,51.584794,0
0.137914,51.602047,0
0.081915,51.590104,0
0.092349,51.565818,0
0.128228,51.570928,0
0.078069,51.543770,0
0.067284,51.563564,0
0.083755,51.573525,0
0.063909,51.559128,0
0.061836,51.561142,0
0.117351,51.582186,0
0.057040,51.569949,0
0.069594,51.557229,0
0.028420,51.604530,0
0.064195,51.571802,0
0.035878,51.593699,0
0.036043,51.594146,0
0.117499,51.582273,0
0.060224,51.576548,0
0.062713,51.590083,0
0.084461,51.566858,0
0.092862,51.595844,0
0.069860,51.559922,0
0.021549,51.589631,0
0.060322,51.559550,0
0.099696,51.578097,0
0.095994,51.560357,0
0.110429,51.566753,0
0.097544,51.609700,0
0.020513,51.598821,0
0.037614,51.593759,0
0.119167,51.568484,0
0.082109,51.588032,0
0.104599,51.565509,0
0.054566,51.572691,0
0.060080,51.576551,0
0.107953,51.566258,0
0.042978,51.600680,0
0.023407,51.569725,0
0.114431,51.578372,0
0.091780,51.562861,0
0.081778,51.596581,0
0.046161,51.591182,0
0.076793,51.556922,0
0.086990,51.565374,0
0.040888,51.592713,0
0.095323,51.564596,0
0.083603,51.573348,0
0.082744,51.560863,0
0.089157,51.574868,0
0.093856,51.557788,0
0.049813,51.576101,0
0.110280,51.566666,0
0.082173,51.573643,0
0.079872,51.586453,0
0.066100,51.575636,0
0.091768,51.565738,0
0.034685,51.602533,0
0.053552,51.579003,0
0.023005,51.576926,0
0.115740,51.563060,0
0.067284,51.563564,0
0.114604,51.563441,0
0.084117,51.581432,0
0.057996,51.581533,0
0.066376,51.575361,0
0.064648,51.572244,0
0.086925,51.548199,0
0.081549,51.559985,0
0.114506,51.564432,0
0.095467,51.564593,0
0.079078,51.559579,0
0.083587,51.569841,0
0.060224,51.576548,0
0.110924,51.568093,0
0.083888,51.566958,0
0.066561,51.576257,0
0.070249,51.587523,0
0.078260,51.554288,0
0.114570,51.612452,0
0.073282,51.562200,0
0.061809,51.579668,0
0.048601,51.571626,0
0.086960,51.602514,0
0.105703,51.608115,0
0.084363,51.596265,0
0.041176,51.592708,0
0.037461,51.593582,0
0.045178,51.575732,0
0.087995,51.558971,0
0.065896,51.564758,0
0.024054,51.581044,0
0.048218,51.604815,0
0.073693,51.552210,0
0.101102,51.564762,0
0.080124,51.560370,0
0.072245,51.583800,0
0.078048,51.562295,0
0.082975,51.588017,0
0.069943,51.558572,0
0.083748,51.604909,0
0.020112,51.599547,0
0.075068,51.566575,0
0.073961,51.551756,0
0.074621,51.550396,0
0.037461,51.593582,0
0.052557,51.576143,0
0.066457,51.554856,0
0.024770,51.593892,0
0.096434,51.560529,0
0.071938,51.554849,0
0.090322,51.562527,0
0.099487,51.561014,0
0.072626,51.554118,0
0.010094,51.595043,0
0.024697,51.566286,0
0.102704,51.549446,0
0.058455,51.591687,0
0.037602,51.593490,0
0.065857,51.576629,0
0.065849,51.576449,0
0.081915,51.590104,0
0.074625,51.550485,0
0.058001,51.568854,0
0.116999,51.580843,0
0.048601,51.571626,0
0.054335,51.605967,0
0.042739,51.576045,0
0.081870,51.563846,0
0.075406,51.567648,0
0.023595,51.573948,0
0.072749,51.556813,0
0.020800,51.608528,0
0.070071,51.558210,0
0.078786,51.559494,0
0.073188,51.572813,0
0.023005,51.580163,0
0.018596,51.558837,0
0.138054,51.601954,0
0.082602,51.573545,0
0.083703,51.566062,0
0.103541,51.580096,0
0.039907,51.615931,0
0.126736,51.610073,0
0.086177,51.588589,0
0.072910,51.579382,0
0.070120,51.559288,0
0.095654,51.546694,0
0.048894,51.571711,0
0.065416,51.576457,0
0.065949,51.556394,0
0.023435,51.573591,0
0.082254,51.588030,0
0.065385,51.556674,0
0.073774,51.557155,0
0.089878,51.574855,0
0.042887,51.576132,0
0.110176,51.564420,0
0.065564,51.576544,0
0.082076,51.565191,0
0.078113,51.582707,0
0.090763,51.562699,0
0.071575,51.556385,0
0.088905,51.553649,0
0.018764,51.575650,0
0.097300,51.563661,0
0.040040,51.583465,0
0.056492,51.570589,0
0.115020,51.563073,0
0.137909,51.601957,0
0.037872,51.576939,0
0.084424,51.600761,0
0.046095,51.573648,0
0.069363,51.577556,0
0.077525,51.544499,0
0.078741,51.574333,0
0.055841,51.575366,0
0.110429,51.566753,0
-0.017693,51.590210,0
0.084046,51.592494,0
0.105909,51.565755,0
0.084664,51.593382,0
0.078260,51.554288,0
0.066352,51.574822,0
0.098073,51.577316,0
0.079194,51.577922,0
0.066710,51.576344,0
0.082525,51.590813,0
0.047072,51.572912,0
0.069407,51.578545,0
0.070104,51.558928,0
0.049727,51.570977,0
0.110457,51.607849,0
0.038939,51.587891,0
0.106952,51.566456,0
0.066104,51.575725,0
0.094400,51.563353,0
0.023743,51.574036,0
0.089593,51.562360,0
0.066417,51.576259,0
0.115344,51.582492,0
0.103434,51.565260,0
0.018915,51.595341,0
0.086623,51.566819,0
0.043007,51.575590,0
0.018179,51.604796,0
0.066237,51.565921,0
0.032705,51.603466,0
0.105142,51.608484,0
0.057154,51.607627,0
0.102381,51.570585,0
0.056385,51.581022,0
0.031911,51.595387,0
0.085232,51.552186,0
0.078260,51.554288,0
0.101218,51.582925,0
0.020367,51.572745,0
0.092068,51.603682,0
0.082615,51.595937,0
0.109263,51.566504,0
0.056492,51.570589,0
0.025293,51.615375,0
0.095327,51.564686,0
0.062285,51.561494,0
0.062346,51.591529,0
0.121748,51.605308,0
0.083473,51.561030,0
0.039479,51.583835,0
0.064042,51.571625,0
0.059928,51.582758,0
0.071137,51.591194,0
0.067137,51.553945,0
0.043796,51.577105,0
0.093510,51.559682,0
0.094729,51.557952,0
0.067764,51.551866,0
0.099342,51.561017,0
0.053455,51.586469,0
0.129809,51.570809,0
0.043606,51.598601,0
0.083789,51.564801,0
0.069141,51.575852,0
0.112505,51.574180,0
0.036801,51.601417,0
0.084669,51.584030,0
0.030228,51.590020,0
0.129683,51.568114,0
0.075280,51.549035,0
0.035873,51.577423,0
0.046449,51.591177,0
0.129220,51.570550,0
0.075499,51.560182,0
0.065165,51.567738,0
0.064248,51.557053,0
0.095287,51.570082,0
0.083822,51.568668,0
0.032496,51.595557,0
0.099194,51.560930,0
0.022660,51.608136,0
0.084754,51.598507,0
0.081290,51.560619,0
0.108826,51.566422,0
0.044778,51.576459,0
0.044009,51.578630,0
0.075832,51.561165,0
0.110176,51.564420,0
0.053410,51.591865,0
0.081174,51.564398,0
0.086821,51.561690,0
0.099346,51.561107,0
0.069053,51.561195,0
0.081769,51.552157,0
0.119370,51.569739,0
0.058351,51.592588,0
0.069852,51.559742,0
0.079429,51.573602,0
0.084569,51.553457,0
0.066356,51.574912,0
0.065797,51.556217,0
0.109795,51.568653,0
0.089301,51.574865,0
0.096867,51.560522,0
0.085349,51.586266,0
0.123650,51.574878,0
0.058012,51.581893,0
0.066404,51.585522,0
0.055065,51.606135,0
0.083111,51.584687,0
0.085685,51.558922,0
0.048849,51.589967,0
0.044085,51.606056,0
0.079541,51.569733,0
0.019322,51.601269,0
0.039972,51.581938,0
0.119443,51.580619,0
0.021236,51.572820,0
0.119489,51.612633,0
0.066417,51.576259,0
0.043274,51.600855,0
0.050568,51.580045,0
0.082900,51.564277,0
0.045182,51.575822,0
0.017898,51.604981,0
0.025650,51.574722,0
0.095607,51.564501,0
0.066410,51.557015,0
0.020365,51.598734,0
0.120703,51.579787,0
0.076594,51.546224,0
0.094556,51.554178,0
0.025447,51.596128,0
0.023981,51.563150,0
0.065132,51.576552,0
0.029470,51.611885,0
0.069856,51.559832,0
0.046772,51.575884,0
0.082739,51.563921,0
0.078621,51.559048,0
0.043755,51.598688,0
0.075665,51.582841,0
0.085232,51.552186,0
0.027180,51.576674,0
0.093963,51.563271,0
-0.032689,51.593970,0
0.031731,51.594581,0
0.021236,51.572820,0
0.026568,51.605101,0
0.011956,51.597979,0
0.039571,51.582664,0
0.071942,51.554939,0
0.129489,51.567038,0
0.083832,51.587822,0
0.083755,51.573525,0
0.063963,51.573065,0
0.018444,51.558660,0
0.080578,51.557664,0
0.027571,51.591955,0
0.083496,51.571011,0
0.115855,51.602806,0
0.078260,51.554288,0
0.047361,51.576144,0
0.100825,51.605684,0
0.091788,51.553598,0
0.093552,51.566876,0
0.062634,51.591524,0
0.117066,51.582281,0
0.080540,51.563150,0
0.027575,51.592045,0
0.049096,51.605070,0
0.035438,51.593527,0
0.117215,51.582368,0
0.064843,51.576557,0
0.061162,51.558996,0
0.113641,51.564447,0
0.052557,51.576143,0
0.022285,51.593215,0
0.077973,51.566973,0
0.084408,51.600401,0
0.026447,51.618592,0
0.069384,51.574858,0
0.083673,51.568580,0
0.081324,51.574018,0
0.100273,51.578086,0
0.097012,51.563666,0
0.097156,51.563664,0
0.083772,51.573884,0
0.117643,51.582271,0
0.071658,51.555034,0
0.094804,51.562717,0
0.064396,51.557141,0
0.065853,51.576539,0
0.069363,51.577556,0
0.041000,51.575895,0
0.087397,51.602596,0
0.109413,51.560387,0
0.094234,51.553464,0
0.138054,51.601954,0
0.042335,51.596015,0
0.019874,51.607195,0
0.041750,51.579749,0
0.045326,51.575820,0
0.044774,51.576369,0
0.110239,51.565767,0
0.044910,51.576187,0
0.045190,51.576002,0
0.020796,51.608438,0
0.084569,51.594463,0
0.049574,51.570800,0
0.129246,51.608139,0
0.048742,51.571533,0
0.068925,51.561557,0
0.080705,51.560450,0
0.041209,51.580567,0
0.109779,51.568294,0
0.024998,51.563313,0
0.116922,51.582284,0
0.044573,51.575113,0
0.071723,51.556472,0
0.019234,51.602530,0
0.090467,51.575114,0
0.058455,51.591687,0
0.068036,51.586483,0
0.086956,51.577245,0
0.046388,51.576970,0
0.109779,51.568294,0
0.084384,51.596715,0
0.081217,51.552707,0
0.075605,51.591025,0
0.102529,51.570672,0
0.019849,51.561063,0
0.102993,51.565088,0
0.076555,51.583365,0
0.074773,51.550573,0
0.085666,51.593185,0
0.028149,51.575758,0
0.022976,51.611998,0
0.117355,51.582276,0
0.075177,51.549936,0
0.055125,51.585091,0
0.063689,51.576577,0
0.208100,51.563427,0
0.218347,51.551633,0
0.179489,51.523314,0
0.166214,51.526078,0
0.174445,51.583840,0
0.271315,51.575350,0
0.183554,51.532951,0
0.233548,51.582190,0
0.212921,51.594361,0
0.178670,51.590686,0
0.169615,51.524846,0
0.219301,51.568251,0
0.246262,51.602901,0
0.179619,51.513959,0
0.161007,51.598746,0
0.176778,51.523904,0
0.159419,51.574405,0
0.189167,51.571785,0
0.209034,51.603517,0
0.172988,51.586564,0
0.169156,51.521257,0
0.226078,51.574058,0
0.223793,51.524281,0
0.170759,51.564034,0
0.190310,51.583544,0
0.183656,51.574226,0
0.179060,51.514329,0
0.164820,51.581769,0
0.249480,51.556975,0
0.280073,51.580216,0
0.259030,51.577925,0
0.231592,51.598234,0
0.257455,51.613118,0
0.180448,51.603692,0
0.251662,51.542724,0
0.183744,51.536904,0
0.225133,51.587206,0
0.184530,51.580415,0
0.175777,51.575452,0
0.174329,51.587439,0
0.190698,51.522566,0
0.165257,51.581851,0
0.181763,51.534693,0
0.184086,51.577186,0
0.177156,51.598268,0
0.199998,51.548021,0
0.222000,51.561456,0
0.195030,51.516729,0
0.164671,51.581682,0
0.207169,51.588894,0
0.240444,51.558047,0
0.194872,51.585348,0
0.293865,51.544515,0
0.159419,51.574405,0
0.169920,51.525200,0
0.231745,51.598411,0
0.219951,51.566800,0
0.183977,51.571882,0
0.221767,51.586280,0
0.190087,51.575905,0
0.187894,51.575316,0
0.230391,51.600236,0
0.220316,51.583160,0
0.207529,51.578456,0
0.185566,51.565917,0
0.220867,51.588546,0
0.193033,51.565148,0
0.232579,51.594798,0
0.187160,51.575060,0
0.182000,51.533609,0
0.196933,51.589176,0
0.177791,51.575324,0
0.224015,51.570231,0
0.191889,51.547364,0
0.181164,51.525171,0
0.200996,51.538830,0
0.178146,51.579724,0
0.183823,51.511453,0
0.184112,51.571700,0
0.237355,51.600912,0
0.188411,51.565055,0
0.165759,51.574198,0
0.244504,51.602395,0
0.172747,51.605723,0
0.207166,51.609668,0
0.240840,51.601296,0
0.226608,51.596710,0
0.260472,51.577897,0
0.271459,51.575347,0
0.195020,51.585435,0
0.191784,51.572186,0
0.220672,51.560851,0
0.175925,51.575539,0
0.174598,51.574934,0
0.181850,51.575698,0
0.189917,51.521321,0
0.191801,51.524523,0
0.225033,51.608791,0
0.261593,51.609171,0
0.207944,51.607854,0
0.301527,51.542026,0
0.258137,51.612295,0
0.189753,51.571954,0
0.202971,51.564782,0
0.209939,51.559705,0
0.173143,51.574691,0
0.194759,51.544073,0
0.179199,51.601737,0
0.212403,51.562896,0
0.187620,51.593667,0
0.261480,51.609803,0
0.183587,51.536637,0
0.212414,51.592842,0
0.245095,51.602653,0
0.193040,51.541317,0
0.254962,51.556960,0
0.196353,51.565176,0
0.184118,51.526645,0
0.232178,51.551280,0
0.245855,51.536091,0
0.229578,51.560053,0
0.266792,51.559879,0
0.183410,51.532953,0
0.188596,51.562893,0
0.257393,51.574000,0
0.183940,51.574131,0
0.256142,51.542908,0
0.196060,51.535145,0
0.207870,51.555697,0
0.257045,51.613575,0
0.185124,51.580763,0
0.181207,51.571304,0
0.225657,51.565433,0
0.206161,51.580010,0
0.229764,51.622820,0
0.180423,51.603153,0
0.164820,51.581769,0
0.281164,51.578936,0
0.201381,51.564722,0
0.208334,51.606948,0
0.217736,51.562795,0
0.208534,51.581314,0
0.184705,51.593091,0
0.171367,51.519238,0
0.207957,51.581325,0
0.274009,51.574398,0
0.175622,51.578242,0
0.285801,51.573539,0
0.221050,51.500502,0
0.221629,51.595276,0
0.181073,51.580569,0
0.212995,51.592921,0
0.174170,51.584114,0
0.207166,51.609668,0
0.190637,51.530301,0
0.224116,51.595948,0
0.183828,51.571795,0
0.213849,51.562959,0
0.183938,51.577098,0
0.208534,51.581314,0
0.257451,51.613028,0
0.232810,51.581844,0
0.204194,51.548302,0
0.179014,51.570715,0
0.183863,51.572514,0
0.170312,51.578880,0
0.237843,51.604950,0
0.187707,51.565428,0
0.225280,51.619757,0
0.179492,51.601821,0
0.224748,51.605918,0
0.255352,51.594003,0
0.189835,51.564668,0
0.207490,51.577647,0
0.178596,51.574050,0
0.181071,51.571486,0
0.220087,51.563650,0
0.211400,51.592771,0
0.183826,51.568737,0
0.224101,51.586776,0
0.203296,51.574488,0
0.215085,51.603223,0
0.219125,51.606115,0
0.192805,51.584397,0
0.228577,51.524820,0
0.187629,51.578828,0
0.174513,51.606410,0
0.219982,51.567429,0
0.187480,51.593759,0
0.173277,51.595642,0
0.188145,51.514430,0
0.165755,51.574108,0
0.211688,51.592766,0
0.233246,51.570145,0
0.208678,51.581312,0
0.221624,51.595186,0
0.219348,51.554401,0
0.171758,51.588026,0
0.220375,51.599167,0
0.202927,51.581780,0
0.216068,51.558151,0
0.220104,51.564010,0
0.273865,51.574401,0
0.256272,51.557204,0
0.178048,51.565607,0
0.250622,51.559651,0
0.194412,51.521867,0
0.239016,51.558344,0
0.216949,51.626659,0
0.201351,51.564093,0
0.181773,51.592157,0
0.176821,51.576152,0
0.191614,51.571650,0
0.159851,51.574397,0
0.184119,51.592922,0
0.193173,51.565056,0
0.179619,51.513959,0
0.173289,51.586829,0
0.157217,51.598006,0
0.287679,51.567837,0
0.192953,51.584484,0
0.166635,51.580477,0
0.176790,51.581548,0
0.183796,51.580159,0
0.245095,51.602653,0
0.190415,51.615737,0
0.170194,51.600645,0
0.185515,51.570864,0
0.179808,51.572229,0
0.157829,51.580459,0
0.226944,51.503178,0
0.202907,51.545539,0
0.155766,51.597853,0
0.177778,51.523706,0
0.212663,51.594996,0
0.212577,51.521885,0
0.172839,51.586477,0
0.194957,51.533188,0
0.208841,51.605499,0
0.195483,51.565102,0
0.175160,51.586704,0
0.180304,51.603695,0
0.181500,51.571388,0
0.202907,51.545539,0
0.169920,51.525200,0
0.220368,51.584239,0
0.208076,51.577816,0
0.166147,51.591457,0
0.160933,51.591104,0
0.208533,51.557483,0
0.188623,51.575482,0
0.225827,51.524602,0
0.218049,51.501008,0
0.224398,51.586950,0
0.269869,51.572410,0
0.169799,51.589321,0
0.152155,51.597830,0
0.192215,51.584138,0
0.281705,51.578206,0
0.220020,51.556367,0
0.205590,51.520488,0
0.252979,51.583977,0
0.162903,51.599161,0
0.259030,51.577925,0
0.178634,51.523510,0
0.221769,51.595183,0
0.189561,51.555950,0
0.172273,51.574617,0
0.209393,51.593079,0
0.177035,51.565536,0
0.236656,51.601375,0
0.168614,51.564433,0
0.203676,51.513689,0
0.167888,51.564357,0
0.180643,51.571584,0
0.231592,51.598234,0
0.274149,51.574305,0
0.212125,51.592848,0
0.190622,51.572028,0
0.187522,51.540521,0
0.217020,51.562899,0
0.230072,51.534773,0
0.224665,51.586495,0
0.169920,51.525200,0
0.233828,51.582005,0
0.177556,51.579465,0
0.230928,51.599416,0
0.289940,51.561138,0
0.169385,51.519994,0
0.226047,51.608861,0
0.180448,51.603692,0
0.169920,51.525200,0
0.167287,51.600249,0
0.169215,51.519458,0
0.202178,51.587189,0
0.171824,51.565183,0
0.230061,51.555188,0
0.165552,51.563770,0
0.152855,51.600425,0
0.168494,51.574058,0
0.228536,51.568256,0
0.202602,51.542217,0
0.265784,51.568622,0
0.225823,51.524512,0
0.185580,51.578237,0
0.160128,51.598492,0
0.177210,51.581270,0
0.164918,51.568638,0
0.206322,51.541607,0
0.175281,51.583195,0
0.183940,51.574131,0
0.173277,51.595642,0
0.164614,51.574399,0
0.182971,51.617134,0
0.163523,51.600049,0
0.183972,51.571792,0
0.213266,51.592556,0
0.191480,51.544853,0
0.217020,51.562899,0
0.181164,51.525171,0
0.194513,51.565930,0
0.231885,51.598319,0
0.189987,51.528784,0
0.286355,51.570201,0
0.162763,51.599253,0
0.207490,51.577647,0
0.220403,51.617511,0
0.256120,51.577441,0
0.189509,51.518811,0
0.224015,51.570231,0
0.170022,51.584911,0
0.181489,51.592252,0
0.219318,51.610068,0
0.174773,51.569535,0
0.211970,51.562904,0
0.188568,51.565322,0
0.189215,51.602810,0
0.206905,51.553647,0
0.165113,51.581854,0
0.199426,51.548122,0
0.208879,51.582477,0
0.220329,51.583430,0
0.222991,51.608380,0
0.251904,51.556389,0
0.222972,51.602085,0
0.164693,51.582131,0
0.211449,51.581889,0
0.258780,51.590340,0
0.257316,51.613210,0
0.161299,51.598831,0
0.226047,51.608861,0
0.224946,51.527227,0
0.168680,51.517309,0
0.183339,51.615779,0
0.212676,51.595265,0
0.288080,51.567200,0
0.205380,51.540006,0
0.212392,51.592393,0
0.284972,51.571397,0
0.224959,51.610231,0
0.283602,51.572863,0
0.222164,51.511542,0
0.165434,51.579510,0
0.169595,51.578983,0
0.258520,51.564715,0
0.176747,51.565541,0
0.174328,51.602547,0
0.155910,51.597851,0
0.195301,51.573289,0
0.185414,51.565740,0
0.249008,51.556175,0
0.179014,51.570715,0
0.235434,51.576488,0
0.205262,51.597203,0
0.183792,51.580069,0
0.220161,51.562210,0
0.224984,51.587119,0
0.208100,51.593193,0
0.239800,51.553743,0
0.184086,51.577186,0
0.212257,51.592575,0
0.225229,51.586215,0
0.213126,51.592649,0
0.264001,51.608225,0
0.172831,51.586298,0
0.151158,51.598118,0
0.178768,51.577644,0
0.210316,51.591263,0
